IdFuente,TipoFuente,FechaCarga
F00915,Web,2024-09-20
F00916,API,2024-12-17
F00917,BaseDatos,2025-03-03
F00918,Web,2024-03-19
F00919,API,2025-06-29
F00920,Web,2024-04-11
F00921,BaseDatos,2025-09-05
F00922,Archivo,2023-11-25
F00923,API,2025-03-02
F00924,Web,2025-09-07
F00925,API,2024-04-01
F00926,Web,2024-02-09
F00927,API,2025-01-26
F00928,Web,2024-04-19
F00929,Manual,2023-12-30
F00930,Web,2024-09-30
F00931,Manual,2025-05-19
F00932,API,2024-10-02
F00933,API,2024-12-15
F00934,Manual,2025-02-14
F00935,API,2024-11-16
F00936,Archivo,2025-03-03
F00937,API,2025-02-14
F00938,Web,2024-12-16
F00939,Manual,2025-06-08
F00940,Archivo,2024-02-20
F00941,Archivo,2024-06-18
F00942,BaseDatos,2024-08-22
F00943,Manual,2024-11-14
F00944,Archivo,2024-02-10
F00945,API,2024-10-13
F00946,BaseDatos,2024-06-20
F00947,BaseDatos,2025-03-08
F00948,Web,2025-03-12
F00949,Web,2025-09-13
F00950,Web,2024-08-24
F00951,API,2025-02-22
F00952,Manual,2025-03-24
F00953,API,2024-01-01
F00954,BaseDatos,2025-01-21
F00955,Web,2024-08-22
F00956,API,2024-08-28
F00957,Manual,2025-02-28
F00958,Manual,2024-10-17
F00959,BaseDatos,2024-05-27
F00960,API,2025-02-09
F00961,Manual,2023-09-25
F00962,API,2024-07-09
F00963,Web,2023-12-05
F00964,Archivo,2023-11-03
F00965,Web,2024-11-14
F00966,API,2025-03-05
F00967,API,2025-06-06
F00968,Manual,2025-06-21
F00969,BaseDatos,2024-11-12
F00970,Archivo,2025-01-18
F00971,Archivo,2024-04-08
F00972,BaseDatos,2023-10-15
F00973,Archivo,2024-02-05
F00974,Manual,2024-09-15
F00975,Web,2025-03-10
F00976,BaseDatos,2024-12-06
F00977,API,2024-06-29
F00978,BaseDatos,2024-06-13
F00979,Archivo,2024-07-11
F00980,Archivo,2023-11-23
F00981,Archivo,2024-09-01
F00982,API,2024-02-17
F00983,Web,2024-06-28
F00984,BaseDatos,2024-11-18
F00985,Web,2023-11-15
F00986,Archivo,2025-03-04
F00987,Manual,2025-04-25
F00988,BaseDatos,2025-06-30
F00989,Archivo,2024-08-05
F00990,Manual,2024-02-11
F00991,BaseDatos,2024-08-14
F00992,Archivo,2024-09-16
F00993,BaseDatos,2024-11-25
F00994,Archivo,2024-09-03
F00995,Manual,2025-05-25
F00996,Manual,2024-03-25
F00997,API,2024-08-06
F00998,API,2024-10-26
F00999,Archivo,2023-12-04
F01000,Manual,2025-01-26
F01001,BaseDatos,2025-05-06
F01002,API,2024-03-01
F01003,Archivo,2024-08-02
F01004,Manual,2024-06-10
F01005,Web,2024-08-02
F01006,Archivo,2023-11-30
F01007,BaseDatos,2024-01-14
F01008,Web,2024-04-12
F01009,Web,2025-08-10
F01010,BaseDatos,2024-03-07
F01011,Archivo,2024-04-30
F01012,Web,2024-02-27
F01013,Manual,2024-04-09
F01014,BaseDatos,2025-09-03
F01015,Archivo,2025-06-21
F01016,Web,2024-08-31
F01017,Web,2025-09-07
F01018,Manual,2025-01-22
F01019,Archivo,2024-02-04
F01020,BaseDatos,2023-12-22
F01021,Archivo,2023-12-20
F01022,BaseDatos,2023-12-06
F01023,Manual,2024-03-28
F01024,Web,2024-05-05
F01025,API,2025-03-05
F01026,Manual,2025-06-09
F01027,API,2025-06-07
F01028,API,2025-09-09
F01029,Archivo,2025-03-02
F01030,BaseDatos,2024-08-05
F01031,BaseDatos,2024-01-25
F01032,Manual,2024-09-06
F01033,BaseDatos,2025-06-24
F01034,Manual,2024-10-28
F01035,Web,2025-04-07
F01036,Manual,2025-06-11
F01037,Archivo,2025-02-09
F01038,Web,2023-10-18
F01039,BaseDatos,2024-09-10
F01040,BaseDatos,2025-04-10
F01041,API,2025-08-07
F01042,Archivo,2024-02-26
F01043,Manual,2024-05-24
F01044,BaseDatos,2025-01-30
F01045,Manual,2025-06-08
F01046,Web,2025-01-18
F01047,Manual,2024-06-06
F01048,Web,2024-12-08
F01049,Manual,2024-08-02
F01050,API,2024-07-23
F01051,API,2024-11-22
F01052,Archivo,2024-08-07
F01053,BaseDatos,2025-01-20
F01054,Archivo,2024-07-24
F01055,BaseDatos,2024-08-28
F01056,Web,2025-01-20
F01057,Archivo,2023-10-11
F01058,API,2023-09-30
F01059,API,2024-01-16
F01060,Web,2025-05-26
F01061,Web,2024-08-06
F01062,Archivo,2024-02-10
F01063,Web,2024-09-20
F01064,API,2025-06-11
F01065,API,2024-11-25
F01066,BaseDatos,2025-08-14
F01067,Manual,2025-02-18
F01068,Manual,2024-09-29
F01069,Web,2024-09-08
F01070,API,2024-12-04
F01071,BaseDatos,2024-09-28
F01072,BaseDatos,2025-03-18
F01073,Archivo,2025-06-08
F01074,API,2025-07-16
F01075,Web,2024-12-09
F01076,BaseDatos,2025-01-20
F01077,Archivo,2024-12-30
F01078,Manual,2025-09-07
F01079,Web,2024-05-24
F01080,BaseDatos,2024-08-23
F01081,API,2025-07-04
F01082,Manual,2023-11-28
F01083,Manual,2024-12-01
F01084,BaseDatos,2025-06-27
F01085,BaseDatos,2025-03-25
F01086,Archivo,2025-08-12
F01087,BaseDatos,2025-02-20
F01088,API,2024-08-04
F01089,Web,2025-07-27
F01090,API,2024-04-23
F01091,Archivo,2024-06-01
F01092,Web,2025-05-24
F01093,Archivo,2023-11-24
F01094,Manual,2024-08-22
F01095,Web,2023-12-27
F01096,API,2024-07-25
F01097,Manual,2024-10-16
F01098,BaseDatos,2024-05-31
F01099,Web,2025-01-12
F01100,Web,2024-03-15
F01101,API,2025-08-11
F01102,Archivo,2024-07-26
F01103,Archivo,2024-09-22
F01104,BaseDatos,2025-06-22
F01105,API,2025-01-27
F01106,Manual,2024-05-25
F01107,BaseDatos,2023-11-13
F01108,Archivo,2024-05-15
F01109,BaseDatos,2024-02-24
F01110,API,2024-07-17
F01111,Manual,2025-04-06
F01112,Manual,2025-01-30
F01113,Web,2023-10-05
F01114,API,2025-03-28
F01115,API,2024-08-05
F01116,Manual,2025-02-20
F01117,BaseDatos,2025-04-23
F01118,Manual,2023-12-20
F01119,Manual,2024-01-04
F01120,BaseDatos,2025-01-27
F01121,Manual,2025-04-25
F01122,Archivo,2024-03-09
F01123,Manual,2025-07-18
F01124,Manual,2025-06-26
F01125,API,2025-06-14
F01126,BaseDatos,2024-05-25
F01127,API,2024-11-25
F01128,Web,2025-04-27
F01129,Manual,2025-04-23
F01130,BaseDatos,2025-01-09
F01131,Archivo,2024-07-23
F01132,Web,2024-01-31
F01133,BaseDatos,2025-01-21
F01134,Manual,2025-07-03
F01135,BaseDatos,2024-07-03
F01136,Archivo,2023-11-05
F01137,Web,2024-06-30
F01138,Web,2024-03-20
F01139,Archivo,2025-05-19
F01140,Manual,2023-10-12
F01141,API,2023-12-21
F01142,API,2024-02-12
F01143,BaseDatos,2024-02-22
F01144,Web,2025-05-01
F01145,API,2024-02-28
F01146,BaseDatos,2025-08-05
F01147,Manual,2025-08-23
F01148,API,2024-05-11
F01149,API,2024-06-05
F01150,Web,2024-08-29
F01151,Archivo,2023-10-03
F01152,API,2024-07-03
F01153,Archivo,2025-05-11
F01154,API,2025-08-22
F01155,Web,2024-05-27
F01156,BaseDatos,2025-09-14
F01157,API,2025-08-18
F01158,Manual,2024-06-10
F01159,Archivo,2024-08-26
F01160,Web,2025-07-01
F01161,API,2024-08-27
F01162,API,2023-11-12
F01163,Archivo,2025-09-18
F01164,Manual,2024-10-26
F01165,Manual,2025-05-30
F01166,API,2025-06-02
F01167,BaseDatos,2024-11-15
F01168,API,2024-03-14
F01169,Web,2025-06-04
F01170,Manual,2025-03-18
F01171,Web,2025-06-12
F01172,API,2025-03-29
F01173,BaseDatos,2025-09-07
F01174,Archivo,2024-08-31
F01175,Manual,2025-07-07
F01176,Manual,2024-06-23
F01177,API,2025-06-23
F01178,Manual,2024-06-28
F01179,Web,2025-07-20
F01180,API,2024-05-10
F01181,Manual,2024-02-03
F01182,BaseDatos,2024-07-23
F01183,Archivo,2025-07-29
F01184,Archivo,2024-03-04
F01185,Web,2025-08-07
F01186,Manual,2024-04-06
F01187,BaseDatos,2024-10-05
F01188,Archivo,2024-10-26
F01189,Manual,2024-08-07
F01190,BaseDatos,2024-10-27
F01191,BaseDatos,2025-09-18
F01192,Manual,2025-08-03
F01193,Manual,2023-11-26
F01194,BaseDatos,2024-06-04
F01195,Manual,2023-11-26
F01196,API,2024-02-12
F01197,Archivo,2023-12-07
F01198,Manual,2024-02-21
F01199,Web,2025-07-20
F01200,BaseDatos,2023-09-25
F01201,BaseDatos,2024-06-14
F01202,Archivo,2024-07-30
F01203,API,2024-10-31
F01204,API,2024-06-27
F01205,Web,2023-11-24
F01206,Manual,2024-05-07
F01207,BaseDatos,2025-03-06
F01208,Manual,2025-08-09
F01209,BaseDatos,2025-03-25
F01210,Web,2025-06-16
F01211,Archivo,2025-06-04
F01212,BaseDatos,2024-10-01
F01213,Archivo,2023-12-09
F01214,Web,2023-11-21
F01215,BaseDatos,2025-05-23
F01216,BaseDatos,2025-04-27
F01217,Web,2024-10-20
F01218,Web,2024-08-27
F01219,BaseDatos,2025-06-01
F01220,Manual,2024-05-11
F01221,Web,2025-07-19
F01222,Manual,2024-01-16
F01223,Archivo,2024-04-06
F01224,Web,2024-01-02
F01225,BaseDatos,2024-04-20
F01226,API,2024-04-19
F01227,API,2024-09-26
F01228,BaseDatos,2025-07-15
F01229,Archivo,2024-01-12
F01230,BaseDatos,2024-11-23
F01231,BaseDatos,2024-10-16
F01232,Manual,2025-09-06
F01233,Web,2025-03-02
F01234,Web,2025-01-23
F01235,Web,2024-08-29
F01236,Manual,2024-11-07
F01237,API,2024-09-03
F01238,BaseDatos,2023-11-05
F01239,Archivo,2025-09-09
F01240,Archivo,2024-05-20
F01241,BaseDatos,2025-05-21
F01242,BaseDatos,2025-09-13
F01243,Web,2023-10-09
F01244,Manual,2025-07-18
F01245,BaseDatos,2025-09-23
F01246,API,2025-07-15
F01247,Manual,2024-04-03
F01248,BaseDatos,2024-04-08
F01249,API,2024-02-04
F01250,API,2024-01-02
F01251,BaseDatos,2025-04-28
F01252,Archivo,2024-05-31
F01253,Archivo,2025-05-18
F01254,API,2025-09-09
F01255,Manual,2025-06-09
F01256,Manual,2024-01-26
F01257,Archivo,2024-09-18
F01258,API,2024-07-13
F01259,BaseDatos,2025-07-04
F01260,API,2023-11-06
F01261,Web,2024-10-18
F01262,BaseDatos,2024-02-25
F01263,Web,2024-07-12
F01264,Web,2024-12-31
F01265,Archivo,2025-03-16
F01266,API,2024-07-16
F01267,API,2025-02-01
F01268,Web,2025-07-05
F01269,API,2024-03-29
F01270,Manual,2024-05-18
F01271,API,2023-12-14
F01272,Archivo,2024-03-17
F01273,Web,2025-02-03
F01274,BaseDatos,2025-06-23
F01275,Web,2024-01-27
F01276,Manual,2023-10-24
F01277,BaseDatos,2025-01-18
F01278,Archivo,2024-08-30
F01279,BaseDatos,2025-01-17
F01280,Manual,2024-02-26
F01281,Web,2024-05-03
F01282,BaseDatos,2025-03-15
F01283,Manual,2025-07-13
F01284,Manual,2023-10-01
F01285,Archivo,2025-08-14
F01286,Web,2024-10-12
F01287,BaseDatos,2024-05-20
F01288,Manual,2024-03-30
F01289,BaseDatos,2024-11-04
F01290,BaseDatos,2025-06-02
F01291,Manual,2024-06-15
F01292,API,2023-12-27
F01293,BaseDatos,2024-07-05
F01294,Manual,2023-09-25
F01295,BaseDatos,2025-02-26
F01296,BaseDatos,2023-11-17
F01297,Manual,2024-07-26
F01298,API,2024-06-10
F01299,Archivo,2024-04-06
F01300,API,2025-08-08
F01301,Manual,2024-01-20
F01302,BaseDatos,2025-01-31
F01303,Web,2024-08-29
F01304,BaseDatos,2024-07-15
F01305,Web,2023-10-03
F01306,Archivo,2024-05-08
F01307,API,2024-01-06
F01308,BaseDatos,2024-09-27
F01309,Archivo,2025-07-09
F01310,Archivo,2023-10-09
F01311,BaseDatos,2025-02-23
F01312,BaseDatos,2024-10-02
F01313,API,2025-03-23
F01314,Manual,2025-06-04
F01315,Archivo,2024-05-26
F01316,Manual,2023-11-27
F01317,Archivo,2025-02-10
F01318,Archivo,2025-01-10
F01319,Archivo,2025-05-27
F01320,Manual,2024-07-29
F01321,Manual,2025-09-15
F01322,BaseDatos,2024-04-11
F01323,API,2024-09-05
F01324,Web,2025-08-04
F01325,Manual,2025-02-25
F01326,Manual,2024-09-13
F01327,Manual,2024-12-07
F01328,Web,2024-09-10
F01329,Web,2025-04-02
F01330,API,2024-01-10
F01331,Manual,2025-05-01
F01332,BaseDatos,2024-10-13
F01333,API,2025-02-22
F01334,API,2024-06-27
F01335,Web,2025-07-12
F01336,Archivo,2025-01-02
F01337,API,2025-02-03
F01338,BaseDatos,2024-02-02
F01339,Archivo,2025-01-09
F01340,BaseDatos,2024-12-22
F01341,API,2025-03-19
F01342,API,2024-08-27
F01343,Archivo,2024-10-09
F01344,API,2025-07-05
F01345,BaseDatos,2024-01-25
F01346,Web,2024-08-01
F01347,Archivo,2025-08-30
F01348,API,2024-09-29
F01349,Archivo,2023-10-02
F01350,API,2024-09-07
F01351,Archivo,2024-01-17
F01352,BaseDatos,2023-09-28
F01353,BaseDatos,2025-08-05
F01354,Web,2024-11-07
F01355,API,2025-04-18
F01356,Archivo,2024-11-20
F01357,Archivo,2025-01-28
F01358,BaseDatos,2023-10-30
F01359,Web,2025-02-26
F01360,BaseDatos,2023-12-25
F01361,Web,2025-04-07
F01362,Archivo,2024-08-01
F01363,Web,2025-05-28
F01364,BaseDatos,2024-12-21
F01365,Web,2024-10-27
F01366,Web,2025-02-14
F01367,BaseDatos,2025-03-23
F01368,API,2024-10-14
F01369,BaseDatos,2024-06-22
F01370,BaseDatos,2023-10-09
F01371,BaseDatos,2025-06-10
F01372,API,2025-01-30
F01373,BaseDatos,2024-09-19
F01374,Web,2024-05-15
F01375,API,2025-01-17
F01376,API,2024-07-14
F01377,Manual,2025-05-10
F01378,Manual,2023-12-10
F01379,Manual,2025-08-31
F01380,BaseDatos,2024-03-05
F01381,Archivo,2025-08-01
F01382,Archivo,2025-03-24
F01383,Manual,2025-01-26
F01384,Manual,2025-06-01
F01385,API,2024-06-21
F01386,Manual,2024-04-05
F01387,Archivo,2025-06-05
F01388,Archivo,2024-10-25
F01389,API,2025-06-29
F01390,Manual,2025-01-20
F01391,BaseDatos,2024-04-06
F01392,Manual,2024-07-27
F01393,BaseDatos,2024-01-21
F01394,Archivo,2025-04-24
F01395,BaseDatos,2025-07-13
F01396,BaseDatos,2024-01-13
F01397,BaseDatos,2023-11-15
F01398,BaseDatos,2024-08-02
F01399,Web,2025-01-12
F01400,Archivo,2024-12-06
F01401,Manual,2024-11-06
F01402,Archivo,2024-01-25
F01403,Web,2024-08-18
F01404,Archivo,2023-10-01
F01405,Archivo,2024-04-16
F01406,Manual,2024-12-05
F01407,API,2025-01-08
F01408,Manual,2024-12-06
F01409,Web,2025-05-07
F01410,API,2024-12-13
F01411,Web,2024-12-31
F01412,Manual,2023-12-16
F01413,API,2024-02-18
F01414,BaseDatos,2023-09-25
F01415,BaseDatos,2024-08-24
F01416,Web,2023-10-19
F01417,Manual,2025-05-24
F01418,Archivo,2024-01-24
F01419,Manual,2024-08-11
F01420,Web,2025-03-31
F01421,Archivo,2025-03-07
F01422,API,2024-04-05
F01423,API,2025-04-27
F01424,BaseDatos,2025-02-23
F01425,BaseDatos,2024-08-04
F01426,BaseDatos,2025-02-21
F01427,Archivo,2025-04-11
F01428,BaseDatos,2024-09-23
F01429,Archivo,2024-05-24
F01430,Archivo,2025-06-09
F01431,Manual,2025-05-29
F01432,Web,2025-02-21
F01433,Manual,2024-06-07
F01434,Archivo,2025-05-16
F01435,API,2024-09-01
F01436,BaseDatos,2024-07-30
F01437,Web,2025-02-16
F01438,Web,2023-10-31
F01439,Manual,2024-11-17
F01440,BaseDatos,2024-10-04
F01441,Archivo,2024-05-28
F01442,BaseDatos,2023-11-08
F01443,API,2024-05-04
F01444,API,2023-10-06
F01445,Web,2025-01-03
F01446,Manual,2025-08-08
F01447,Web,2024-07-17
F01448,Web,2025-02-03
F01449,Web,2025-09-08
F01450,API,2025-09-21
F01451,Archivo,2024-07-24
F01452,Archivo,2023-11-18
F01453,BaseDatos,2025-01-09
F01454,Archivo,2025-01-24
F01455,BaseDatos,2025-09-21
F01456,Manual,2024-02-13
F01457,Web,2024-04-22
F01458,Manual,2024-03-17
F01459,Web,2024-12-16
F01460,API,2025-07-14
F01461,Web,2025-08-13
F01462,API,2025-01-28
F01463,Manual,2023-12-04
F01464,BaseDatos,2024-07-10
F01465,Archivo,2025-03-29
F01466,Archivo,2025-03-27
F01467,API,2024-05-23
F01468,Manual,2025-02-10
F01469,Web,2025-01-01
F01470,BaseDatos,2025-09-10
F01471,BaseDatos,2024-03-01
F01472,Manual,2025-08-06
F01473,Archivo,2025-07-15
F01474,Web,2023-11-10
F01475,Web,2025-01-26
F01476,Web,2024-05-26
F01477,Manual,2025-01-25
F01478,Manual,2025-02-27
F01479,BaseDatos,2024-12-10
F01480,API,2025-07-24
F01481,Archivo,2023-11-21
F01482,Archivo,2024-11-19
F01483,BaseDatos,2024-04-11
F01484,BaseDatos,2024-08-06
F01485,API,2023-10-23
F01486,BaseDatos,2024-01-23
F01487,Manual,2025-03-05
F01488,Manual,2024-05-08
F01489,Archivo,2024-06-13
F01490,BaseDatos,2024-08-25
F01491,API,2024-03-03
F01492,Web,2025-03-25
F01493,BaseDatos,2024-10-29
F01494,Manual,2025-08-26
F01495,BaseDatos,2024-06-13
F01496,Archivo,2024-02-01
F01497,API,2024-07-03
F01498,BaseDatos,2024-10-08
F01499,Manual,2024-02-05
F01500,API,2024-03-29
F01501,Manual,2023-10-30
F01502,BaseDatos,2025-05-14
F01503,Manual,2025-03-11
F01504,Archivo,2025-04-26
F01505,Manual,2024-07-15
F01506,API,2024-09-01
F01507,Archivo,2024-02-02
F01508,Web,2024-12-09
F01509,BaseDatos,2024-10-19
F01510,Archivo,2024-01-14
F01511,Web,2025-08-29
F01512,API,2025-04-03
F01513,API,2025-04-08
F01514,API,2025-08-21
F01515,API,2023-11-26
F01516,Archivo,2024-11-10
F01517,BaseDatos,2024-01-10
F01518,Web,2024-11-14
F01519,Web,2024-12-28
F01520,Web,2024-03-01
F01521,BaseDatos,2024-01-16
F01522,API,2024-10-14
F01523,API,2024-05-26
F01524,Web,2024-02-21
F01525,Archivo,2025-03-09
F01526,BaseDatos,2024-02-23
F01527,Web,2024-06-28
F01528,Manual,2024-10-16
F01529,API,2024-08-25
F01530,API,2024-07-30
F01531,Archivo,2024-08-13
F01532,Web,2023-11-17
F01533,Manual,2024-09-08
F01534,Web,2024-07-26
F01535,Manual,2024-03-08
F01536,Web,2024-05-10
F01537,Manual,2025-05-15
F01538,Manual,2024-07-26
F01539,Web,2024-11-07
F01540,Manual,2025-02-03
F01541,BaseDatos,2025-08-04
F01542,Web,2023-10-01
F01543,Web,2024-03-25
F01544,Archivo,2025-04-14
F01545,API,2024-12-13
F01546,API,2024-02-13
F01547,API,2023-12-28
F01548,Manual,2024-03-23
F01549,Archivo,2024-09-10
F01550,Archivo,2023-11-16
F01551,Archivo,2024-07-22
F01552,Archivo,2025-09-05
F01553,Web,2024-10-19
F01554,API,2023-12-17
F01555,Archivo,2025-03-18
F01556,Web,2025-02-19
F01557,Manual,2025-03-06
F01558,API,2024-01-18
F01559,API,2025-03-06
F01560,API,2023-12-01
F01561,API,2025-07-16
F01562,BaseDatos,2025-01-22
F01563,Web,2025-01-17
F01564,API,2023-12-03
F01565,Manual,2024-08-31
F01566,Manual,2025-04-20
F01567,BaseDatos,2025-02-17
F01568,Manual,2025-03-13
F01569,Manual,2024-01-22
F01570,Manual,2024-11-14
F01571,Archivo,2025-01-13
F01572,Web,2024-02-05
F01573,API,2024-08-23
F01574,BaseDatos,2024-07-22
F01575,Manual,2023-10-18
F01576,BaseDatos,2024-01-25
F01577,Archivo,2025-06-12
F01578,BaseDatos,2025-07-31
F01579,BaseDatos,2025-08-04
F01580,Manual,2024-06-10
F01581,Manual,2025-03-17
F01582,Web,2024-07-31
F01583,Archivo,2025-04-23
F01584,Manual,2024-09-14
F01585,Archivo,2024-04-03
F01586,BaseDatos,2025-08-24
F01587,Web,2025-08-27
F01588,Archivo,2024-04-15
F01589,Web,2025-06-27
F01590,Archivo,2024-12-09
F01591,API,2025-06-04
F01592,Manual,2024-12-16
F01593,API,2025-01-05
F01594,Web,2023-11-09
F01595,Archivo,2025-01-05
F01596,Web,2025-03-06
F01597,API,2024-10-21
F01598,BaseDatos,2023-11-11
F01599,Archivo,2025-02-26
F01600,API,2023-11-25
F01601,Archivo,2025-02-02
F01602,Web,2024-01-26
F01603,Archivo,2024-01-05
F01604,API,2024-12-11
F01605,Manual,2023-12-26
F01606,API,2023-10-01
F01607,BaseDatos,2024-03-06
F01608,Archivo,2024-05-12
F01609,Manual,2025-04-10
F01610,Manual,2024-12-27
F01611,Web,2024-10-28
F01612,Web,2024-05-22
F01613,Manual,2025-08-18
F01614,BaseDatos,2024-10-13
F01615,API,2023-10-13
F01616,BaseDatos,2023-09-26
F01617,API,2024-12-21
F01618,API,2024-08-29
F01619,API,2024-10-17
F01620,Archivo,2024-09-04
F01621,BaseDatos,2025-08-26
F01622,Manual,2024-04-14
F01623,API,2025-04-08
F01624,API,2024-06-16
F01625,Archivo,2025-03-19
F01626,API,2025-07-14
F01627,API,2024-03-26
F01628,BaseDatos,2024-04-13
F01629,Web,2024-11-13
F01630,BaseDatos,2024-10-05
F01631,Web,2023-10-16
F01632,BaseDatos,2024-03-25
F01633,Web,2025-09-12
F01634,Manual,2024-10-23
F01635,API,2025-01-05
F01636,BaseDatos,2024-07-16
F01637,API,2025-09-22
F01638,Manual,2024-06-09
F01639,Web,2025-08-20
F01640,Archivo,2023-11-04
F01641,API,2024-04-02
F01642,Archivo,2024-07-13
F01643,Manual,2024-09-20
F01644,Web,2025-05-15
F01645,Archivo,2023-10-27
F01646,Web,2025-09-23
F01647,API,2024-08-29
F01648,Manual,2025-06-02
F01649,BaseDatos,2025-05-09
F01650,BaseDatos,2025-02-28
F01651,Manual,2025-06-20
F01652,Web,2024-04-18
F01653,API,2025-03-31
F01654,Archivo,2024-12-29
F01655,Archivo,2025-03-17
F01656,Web,2023-10-31
F01657,BaseDatos,2024-07-15
F01658,BaseDatos,2023-11-28
F01659,Manual,2023-10-09
F01660,Archivo,2023-11-24
F01661,Archivo,2024-10-27
F01662,Manual,2024-04-02
F01663,Manual,2023-12-07
F01664,Manual,2023-11-07
F01665,Web,2025-04-07
F01666,Web,2025-08-02
F01667,API,2024-07-30
F01668,Manual,2024-08-09
F01669,Web,2024-08-29
F01670,Archivo,2024-03-24
F01671,Manual,2024-08-24
F01672,API,2025-07-08
F01673,BaseDatos,2024-03-05
F01674,Web,2023-11-14
F01675,Manual,2024-06-25
F01676,Archivo,2023-12-11
F01677,Archivo,2025-05-31
F01678,BaseDatos,2025-06-27
F01679,Manual,2024-01-29
F01680,BaseDatos,2024-07-14
F01681,BaseDatos,2024-04-17
F01682,API,2024-05-17
F01683,Manual,2025-07-01
F01684,Web,2024-04-21
F01685,BaseDatos,2025-05-29
F01686,BaseDatos,2023-10-06
F01687,BaseDatos,2024-08-28
F01688,Web,2024-10-08
F01689,Archivo,2025-05-22
F01690,API,2023-12-14
F01691,Archivo,2025-07-04
F01692,Archivo,2025-01-25
F01693,Web,2024-03-21
F01694,API,2024-06-20
F01695,API,2024-05-05
F01696,BaseDatos,2023-11-24
F01697,Archivo,2024-04-20
F01698,Manual,2025-08-18
F01699,Manual,2025-07-25
F01700,Manual,2025-08-23
F01701,BaseDatos,2024-10-06
F01702,Web,2025-04-13
F01703,Manual,2024-06-18
F01704,Manual,2024-02-13
F01705,Web,2023-10-01
F01706,API,2024-08-19
F01707,API,2024-03-23
F01708,Manual,2024-07-15
F01709,Manual,2025-01-03
F01710,API,2024-05-30
F01711,Web,2025-08-31
F01712,Web,2024-05-19
F01713,API,2025-01-16
F01714,Web,2025-04-17
F01715,Archivo,2024-04-28
F01716,BaseDatos,2025-01-30
F01717,Archivo,2025-09-01
F01718,Web,2023-11-14
F01719,Web,2024-05-21
F01720,Archivo,2024-06-02
F01721,Web,2024-12-09
F01722,BaseDatos,2025-02-11
F01723,Manual,2024-05-16
F01724,Web,2024-08-31
F01725,Manual,2024-10-01
F01726,BaseDatos,2025-02-08
F01727,API,2023-12-23
F01728,Archivo,2025-09-11
F01729,Archivo,2024-07-08
F01730,API,2024-05-27
F01731,Web,2024-02-02
F01732,Web,2024-02-19
F01733,BaseDatos,2024-04-11
F01734,BaseDatos,2024-06-02
F01735,Manual,2024-11-18
F01736,Manual,2025-05-10
F01737,API,2025-05-04
F01738,API,2023-11-27
F01739,Web,2025-04-29
F01740,BaseDatos,2024-12-22
F01741,BaseDatos,2025-06-18
F01742,Web,2024-11-28
F01743,Web,2024-01-01
F01744,Archivo,2025-03-25
F01745,Archivo,2025-04-06
F01746,BaseDatos,2023-10-02
F01747,Archivo,2024-08-25
F01748,Archivo,2024-01-05
F01749,API,2025-04-15
F01750,BaseDatos,2024-08-15
F01751,Web,2025-05-22
F01752,BaseDatos,2024-07-01
F01753,BaseDatos,2024-07-04
F01754,API,2023-10-04
F01755,Archivo,2025-07-29
F01756,BaseDatos,2024-01-14
F01757,BaseDatos,2024-09-29
F01758,BaseDatos,2023-11-07
F01759,BaseDatos,2025-02-08
F01760,BaseDatos,2024-07-28
F01761,Archivo,2024-02-23
F01762,Web,2025-07-29
F01763,Web,2024-11-05
F01764,Web,2024-11-04
F01765,Web,2024-08-23
F01766,API,2025-04-06
F01767,Archivo,2025-07-16
F01768,Web,2024-02-29
F01769,BaseDatos,2024-09-26
F01770,Archivo,2025-03-30
F01771,BaseDatos,2025-08-02
F01772,API,2024-03-06
F01773,Web,2024-03-08
F01774,Archivo,2024-07-15
F01775,API,2024-02-18
F01776,API,2024-08-30
F01777,Archivo,2025-05-20
F01778,Manual,2025-05-23
F01779,Manual,2025-07-24
F01780,Web,2024-04-08
F01781,Manual,2024-09-03
F01782,BaseDatos,2024-06-16
F01783,Manual,2025-03-11
F01784,BaseDatos,2025-04-10
F01785,API,2025-08-18
F01786,API,2024-11-26
F01787,API,2025-08-23
F01788,Archivo,2024-02-12
F01789,Archivo,2024-11-06
F01790,Manual,2025-03-16
F01791,Web,2024-04-01
F01792,Manual,2024-03-07
F01793,Web,2024-02-29
F01794,Web,2024-08-24
F01795,Web,2024-03-23
F01796,Archivo,2024-07-21
F01797,Manual,2024-03-15
F01798,Web,2023-11-11
F01799,BaseDatos,2024-02-05
F01800,Manual,2025-05-08
F01801,Manual,2024-04-09
F01802,API,2024-04-05
F01803,Archivo,2024-01-21
F01804,Manual,2024-10-12
F01805,API,2024-01-03
F01806,Manual,2025-06-09
F01807,Web,2024-07-31
F01808,API,2023-10-11
F01809,Web,2025-04-16
F01810,BaseDatos,2025-04-14
F01811,Archivo,2025-04-19
F01812,Web,2024-12-19
F01813,Archivo,2025-07-13
F01814,Archivo,2024-01-24
F01815,Manual,2024-04-26
F01816,BaseDatos,2024-05-20
F01817,BaseDatos,2025-04-16
F01818,Web,2025-09-17
F01819,Archivo,2024-02-06
F01820,API,2023-10-27
F01821,API,2025-02-06
F01822,Web,2024-07-19
F01823,API,2025-08-25
